inputs,label
"It is White's turn to move. The board position is:
. q r . . . k .
. b r n . p p .
p . . p . . . p
. . . . p . b .
P Q . . P . . .
. N N . . P . .
. P P R B . P P
. . R . . . . K
The best move is b4d6 and the evaluation is 21. Explain why b4d6 is the best move.","21...Kf8 was sharpest as a capture on d6 is met by one on c3, winning! If then 22.Nd5? (22.Na5?! d5 23.Qb3 Nc5 with good play.) 22...Bxd5 23.Qxb8 Nxb8! 24.Rxd5 Rxc2 25.Rdd1 Bg5! wins for Black."
"It is Black's turn to move. The board position is:
. Q r . . . k .
. b . . . p p .
p . . . . . . p
. . r . p . b .
P . . . P . . .
. . N . . P . .
. P P R B . P P
. . R . . . . K
The best move is c8b8 and the evaluation is -127. Explain why c8b8 is the best move.",Better is 24.Rcd1 Bxd2 25.Qxd2 (25.Rxd2 Qa7!?) 25...Qc7 with level chances.
"It is Black's turn to move. The board position is:
. r . . . . k .
. . . . . p p .
p . b . . . . p
. . r . p . . .
P . . . P . . .
. . . . . P . .
. P P R B . P P
. . . N . . . K
The best move is c6a4 and the evaluation is -96. Explain why c6a4 is the best move.",27.Bxa6? loses to 27...Rxc3.
"It is White's turn to move. The board position is:
. r r . . . k .
. . . . . p p .
. . . . . . . p
. p . . p . . .
. . . . P . . .
. P . . . P . .
. . P R . . P P
. . . N . . K .
The best move is d1e3 and the evaluation is -103. Explain why d1e3 is the best move.","If 30...Rbc8?! 31.Ne3 Rc3 32.Kf2 and the White rook is free to roam, plus I can't play f7-f6 if his rook is on the seventh due to the knight's excellent position. Therefore I decided to neutralize the d-line and look for my other rook to infiltrate via a1 later."
"It is Black's turn to move. The board position is:
r . . r . . . .
. . . . . p k .
. . . . . . p p
. p . . p . . .
. . . . P . . .
. P N . K P . .
. . P R . . P P
. . . . . . . .
The best move is d8d2 and the evaluation is -176. Explain why d8d2 is the best move.",White had 9 minutes left for 6 moves and solves my main problem: How to trade rooks! This is equally true if he had a bishop instead.
"It is White's turn to move. The board position is:
. . . r . . . .
. . . . . p k .
. . . . . . p p
. p . . p . . .
. . . . P . . .
. P N . . P . .
. . P K . . P P
. . . . . . . .
The best move is c3d5 and the evaluation is -135. Explain why c3d5 is the best move.",Perhaps he thought 36...b4 37.Nd5 and I'm tied to the pawn.
"It is White's turn to move. The board position is:
. . . r . . . .
. . . . . p k .
. . . . . . p p
. . . . p . . .
. p . . P . . .
. P N . . P . .
. . P . . . P P
. . K . . . . .
The best move is c3d5 and the evaluation is -106. Explain why c3d5 is the best move.",Stronger was 37...Rb8!
"It is White's turn to move. The board position is:
. . . r . . . .
. . . . . . k .
. . . . . . p p
. . . N p p . .
. p . . P . . .
. P . . . P . .
. . P . . . P P
. . K . . . . .
The best move is d5b4 and the evaluation is -123. Explain why d5b4 is the best move.",A good move in time trouble. If instead 38...Rb8 then 39.Kd2 f5 40.Kd3 Kf7 41.Kc4.
"It is Black's turn to move. The board position is:
. . . r . . . .
. . . . . . k .
. . . . . . p p
. . . N p p . .
. p . . P . . .
. P . . . P . .
. . P K . . P P
. . . . . . . .
The best move is g7f7 and the evaluation is -193. Explain why g7f7 is the best move.",39.Nxb4 fxe4 40.fxe4 (40.Nc6 exf3 is easily winning for Black.) 40...Rd4 41.Nd3 Rxe4 and wins.
"It is Black's turn to move. The board position is:
. . . r . . . .
. . . . . k . .
. . . . . . p p
. . . N p . . .
. p . . P . . .
. P . . K . . .
. . P . . . P P
. . . . . . . .
The best move is d8b8 and the evaluation is -186. Explain why d8b8 is the best move.",41.Kd3 Ke6 42.Kc4 Rc8+ 43.Kd3 Rf8 44.Nxb4 Rf2 and Black wins.
"It is White's turn to move. The board position is:
. . . . . . . .
. r . . . . . .
. . . . . . p p
. . k N p . . .
. p . . P . P .
. P . . K . . .
. . P . . . . P
. . . . . . . .
The best move is h2h4 and the evaluation is -262. Explain why h2h4 is the best move.",Now either my king or rook will infiltrate.
"It is White's turn to move. The board position is:
. . . . . . . .
. r . . . . . .
. . . . . . . p
. . k N p . p .
. p . . P . P P
. P . . K . . .
. . P . . . . .
. . . . . . . .
The best move is h4h5 and the evaluation is -308. Explain why h4h5 is the best move.",Instead 46...Rf7? 47.g5 hxg5 48.hxg5 Rf1 49.Ne7 Rg1 50.Nxg6 Rxg5 51.Ne7 Rg3+ 52.Kd2 isn't as easy. With the text his knight can't get to the g-pawn.
"It is White's turn to move. The board position is:
. . . . . . . .
. . . . . . . .
. . . . . . . .
. . . . p . N r
. p . k P . . .
. P . . . . . .
. . P . K . . .
. . . . . . . .
The best move is g5f3 and the evaluation is -444. Explain why g5f3 is the best move.",The rest requires no comment.
"It is White's turn to move. The board position is:
r . b q k . . r
p p p . . p p p
. . n . . n . .
. . . p . . . .
. b B P P . . .
. . N . . N . .
P P . . . P P P
R . B Q K . . R
The best move is e4d5 and the evaluation is 96. Explain why e4d5 is the best move.",Modern theory prefers 7...Nxe4 with a sound game for Black.
"It is White's turn to move. The board position is:
r . . q k . . r
p p p . . p p p
. . n . b . . .
. . . n . . . .
. b B P . . . .
. . N . . N . .
P P . . . P P P
R . B Q . R K .
The best move is f1e1 and the evaluation is 191. Explain why f1e1 is the best move.","After 9...Nxc3 10.bxc3 Bxc3 11.Qb3 Bxa1 12.Bxf7+, White's attack is irresistible, while after 9...Bxc3 10.bxc3 Nxc3 11.Qe1+, Black loses a piece."
"It is White's turn to move. The board position is:
r . . . k . . r
p p p . n p p p
. . . . . . . .
. . . q . . . .
. . . P . . . .
. . . . . N . .
P P . . . P P P
R . . Q . R K .
The best move is d1e2 and the evaluation is 97. Explain why d1e2 is the best move.","Now it is sufficient for Black to remove his king to safety, and he will have the better endgame because of the isolated White d-pawn, but he does not succeed in implementing this important objective."
"It is Black's turn to move. The board position is:
r . . . k . . r
p p p q n . p p
. . . . . p . .
. . . . . . . .
. . . P . . . .
. . . . . N . .
P P . . Q P P P
. . R . R . K .
The best move is e8f7 and the evaluation is 21. Explain why e8f7 is the best move.","At the present time 16.d5! is considered to be the strongest method, for example: 16...Kf7 17.Rad1 Nxd5 18.Ng5+! fxg5 19.Qf3+ Kg8 20.Rxd5, and White should be winning."
"It is White's turn to move. The board position is:
r . . . k . . r
p p . q n . p p
. . p . . p . .
. . . . . . . .
. . . P . . . .
. . . . . N . .
P P . . Q P P P
. . R . R . K .
The best move is d4d5 and the evaluation is 187. Explain why d4d5 is the best move.","By evacuating his king from the e-file, and then playing 17...Nd5, Black could have successfully defended his position and assumed the initiative, although a knight check, 17.Ne5+ or 17.Ng5+, would have led to complications."
"It is Black's turn to move. The board position is:
r . . . k . . r
p p . q n . p p
. . p . . p . .
. . . P . . . .
. . . . . . . .
. . . . . N . .
P P . . Q P P P
. . R . R . K .
The best move is e8f7 and the evaluation is 165. Explain why e8f7 is the best move.","After this sacrifice, the attack proceeds smoothly for White. Black's king now comes under fire."
"It is White's turn to move. The board position is:
r . . . k . . r
p p . q n . p p
. . . . . p . .
. . . p . . . .
. . . . . . . .
. . . . . N . .
P P . . Q P P P
. . R . R . K .
The best move is f3d4 and the evaluation is 203. Explain why f3d4 is the best move.","Black cannot save time, for example: 17...Kf7 18.dxc6 bxc6 19.Qc4+ Qd5 20.Qxd5+ cxd5 21.Rc7, with a decisive advantage for White."
"It is White's turn to move. The board position is:
r . r . k . . .
p p . q n . . p
. . . . . p p .
. . . p . . N .
. . . . . . Q .
. . . . . . . .
P P . . . P P P
. . R . R . K .
The best move is e1e7 and the evaluation is 501. Explain why e1e7 is the best move.",Now comes one of the most famous combinations in the history of chess.
"It is White's turn to move. The board position is:
r . r . . k . .
p p . q R . . p
. . . . . p p .
. . . p . . N .
. . . . . . Q .
. . . . . . . .
P P . . . P P P
. . R . . . K .
The best move is g5h7 and the evaluation is 354. Explain why g5h7 is the best move.","Black probably reasoned that his queen could not be taken because of the back rank mate (Rc8xc1 mate), and meanwhile, all of White's pieces are hanging. But Steinitz has seen a little further. Note that 22...Kxe7 fails because of 23.Re1+ Kd6 24.Qb4+ Rc5 (or 24...Kc7 25.Ne6+ Kb8 26.Qf4+) 25.Re6+ and it is all over."
"It is White's turn to move. The board position is:
r . r . . . k .
p p . q . R . p
. . . . . p p .
. . . p . . N .
. . . . . . Q .
. . . . . . . .
P P . . . P P P
. . R . . . K .
The best move is f7g7 and the evaluation is 564. Explain why f7g7 is the best move.","As on the previous move, the rook cannot be taken by the queen because of Rc1xc8+."
"It is Black's turn to move. The board position is:
r . r . . . k .
p p . q . . R p
. . . . . p p .
. . . p . . N .
. . . . . . Q .
. . . . . . . .
P P . . . P P P
. . R . . . K .
The best move is d7g7 and the evaluation is 576. Explain why d7g7 is the best move.",Yet another brilliant move. The White rook is the complete master of the seventh rank.
"It is White's turn to move. The board position is:
r . r . . . . k
p p . q . . R p
. . . . . p p .
. . . p . . N .
. . . . . . Q .
. . . . . . . .
P P . . . P P P
. . R . . . K .
The best move is g7h7 and the evaluation is 601. Explain why g7h7 is the best move.",24...Kf8 loses to 25.Nxh7+.
"It is Black's turn to move. The board position is:
r . r . . . . k
p p . q . . . R
. . . . . p p .
. . . p . . N .
. . . . . . Q .
. . . . . . . .
P P . . . P P P
. . R . . . K .
The best move is d7h7 and the evaluation is 610. Explain why d7h7 is the best move.","A forced sequence of moves leads to an ""epaulette mate ""after 25....Kg8 26.Rg7+ Kh8 27.Qh4+ Kxg7 28.Qh7+ Kf8 29.Qh8+ Ke7 30.Qg7+ Ke8 31.Qg8+ Ke7 32.Qf7+ Kd8 (or 32...Kd6 33.Qxf6+ and mate next move) 33.Qf8+ Qe8 34.Nf7+ Kd7 35.Qd6 mate."
"It is Black's turn to move. The board position is:
r n b q k b n r
p p p p p p p p
. . . . . . . .
. . . . . . . .
. . . . . . . .
. . . . . N . .
P P P P P P P P
R N B Q K B . R
The best move is d7d5 and the evaluation is 21. Explain why d7d5 is the best move.","A draw was enough for Karpov to win the match, which is possibly why he did not play his usual starting move. Mischa Tal also used to open like this when he was in a peaceful frame of mind."
"It is Black's turn to move. The board position is:
r . b q k b . r
p p . p . p p p
. . n . p n . .
. . . . . . . .
. . P N . . . .
P . N . . . . .
. P . . P P P P
R . B Q K B . R
The best move is d7d5 and the evaluation is 22. Explain why d7d5 is the best move.","Speelman's move, popular for a while but now out of fashion."
"It is White's turn to move. The board position is:
r . b q k b . r
p . . p . p p p
. p . . p n . .
. . . . . . . .
. . P Q . . . .
P . N . . . . .
. P . . P P P P
R . B . K B . R
The best move is d4f4 and the evaluation is 38. Explain why d4f4 is the best move.","Originally an idea of Hort's, found during preparations for my semi-final match against Speelman in 1989. Later, Sax played it a few times in his match against Kortchnoi, Wijk aan Zee 1991. Black prepares the development of his bishops to b7 and c5, hoping to prove that White's sixth move is a slight weakness."
"It is Black's turn to move. The board position is:
r . b q k b . r
p . . p . p p p
. p . . p n . .
. . . . . . . .
. . P Q . B . .
P . N . . . . .
. P . . P P P P
R . . . K B . R
The best move is f8c5 and the evaluation is 9. Explain why f8c5 is the best move.","This is what Kortchnoi played in his first game against Sax. In a later game he tried 8.Qf4 in order to follow up with the push 9.e4. Karpov probably didn't know too much about these games, as he used a lot of time and failed to come up with a convincing new idea."
"It is Black's turn to move. The board position is:
. . r q . r k .
p b . p . p p p
. p . Q p n . .
. . . . . . . .
. . P . . . . .
P . N . P . . .
. P . . . P P P
. . . R K B . R
The best move is f8e8 and the evaluation is -34. Explain why f8e8 is the best move.","So far, we have followed - with some minor transpositions - the first match game of Kortchnoi-Sax. (It is remarkable that both Kortchnoi and Karpov, during their first confrontation with this system, opted for the same set-up.) In that game Black played 13...Ba6 in order to provoke 14.b3, after which, he returned to base with 14...Bb7, with the intention of hindering the development of the White king's bishop.
{
After a long think, I decided on a different approach."
"It is White's turn to move. The board position is:
. . r q r . k .
p b . p . p p p
. p . Q p n . .
. . . . . . . .
. . P . . . . .
P . N . P . . .
. P . . . P P P
. . . R K B . R
The best move is h2h4 and the evaluation is -30. Explain why h2h4 is the best move.","A useful waiting move. Black is waiting for the weakening f2-f3, after which he will take his bishop to a6 and exert maximum pressure against the White c-pawn.
{
In Inside Chess, Seirawan indicates 13...Rc6 as even better, with the variation 14.Qd4 Qa8 15.Be2 Rc5 16.f3 d5, with advantage for Black. Difficult as I find it to contradict the analysis of one of my seconds, I don't think this recommendation is very sound. 15.Bd3 is much better for White, who can then meet 15...Rc5 with 16.e4, which leaves the Black queen rather stranded on a8."
"It is White's turn to move. The board position is:
. . . q r . k .
p b . p . p p p
. p r Q p n . .
. . . . . . . .
. . P . . . . .
P . N . P P . .
. P . . . . P P
. . . R K B . R
The best move is d6d4 and the evaluation is -33. Explain why d6d4 is the best move.","Less effective was 14...Ba6, as this enables White to reply 15.b3 Rc6 16.Qc6."
"It is Black's turn to move. The board position is:
. . . q r . k .
p . . p . p p p
b p r . p n . .
. . . . . . . .
. . P Q N . . .
P . . . P P . .
. P . . . . P P
. . . R K B . R
The best move is f6e4 and the evaluation is -54. Explain why f6e4 is the best move.","White is aiming for simplification, but he is in fact helping Black. Correct was 16.Na2!, relieving the pressure on c4. After 16...Rc5 17.Nb4 Bb7 Black has a comfortable game, but no more."
"It is White's turn to move. The board position is:
. . . . r . k .
p . q p . p p p
b p r . p . . .
. . . . . . . .
. . P . Q . . .
P . . . P P . .
. P . . . . P P
. . . R K B . R
The best move is b2b3 and the evaluation is -31. Explain why b2b3 is the best move.","An interesting alternative was the immediate push 17...d5, with the point 18.cxd5 exd5 19.Rxd5 Qa8!, and White is in dire trouble.
Accepting the pawn offer is irresponsible. White would do better to continue with 19.Qd4 (instead of 19.Rxd5) 19...Bxf1 20.Rxf1.
Black can still then try to use his major pieces to wrestle the initiative from his opponent during the middlegame, but there is little hope of a large advantage.
With a natural text-move Black intends to provoke the slightly weakening b2-b3 before going for the breaking move d7-d5."
"It is Black's turn to move. The board position is:
. . . . r . k .
p . q p . p p p
b p r . p . . .
. . . . . . . .
. . P . Q . . .
P . . B P P . .
. P . . . . P P
. . . R K . . R
The best move is g7g6 and the evaluation is -76. Explain why g7g6 is the best move.","More accurate was 18.b3, after which Black's best move is the preventative 18...g6. White can then develop his bishop to e2, where it is safer, as we will soon see. After the text, Black's advantage probably takes on decisive proportions."
"It is Black's turn to move. The board position is:
. . . . r . k .
p . q p . p . p
b p r . p . p .
. . . . . . . .
. . P . Q . . .
P P . B P P . .
. . . . . . P P
. . . R K . . R
The best move is d7d5 and the evaluation is -124. Explain why d7d5 is the best move.","The alternative 19.0-0, with the point 19...Bxc4 20.Bxc4 Rxc4 21.Rxd7, wasn't attractive either, as Black then takes control of both open files with 21...Qxd7 (not 21...Rxe4 22.Rxc7 Rxe3 23.Rd1!, with sufficient counterplay) 22.Qc4 Rc8.
A possible continuation is 23.Qe2 Qa4 24.Rd1 Rc2, and now:
A) 25.Rd2 Rc1+ 26.Kf2 Qh4+, and wins.
B) 25.Rd8+ Kg7 26.Qd1. The most stubborn defense. In case of 26...Qc4 White has to accept a rook ending a pawn down with 27.Qd4+, which should be technically winning for Black, especially in view of the weakened White kingside pawn structure caused by the advance of the f-pawn."
"It is White's turn to move. The board position is:
. . . . r . k .
p . q . . p . p
b p r . p . p .
. . . p . . . .
. . P . Q . . .
P P . B P P . .
. . . . . . P P
. . . R K . . R
The best move is c4d5 and the evaluation is -59. Explain why c4d5 is the best move.","Now this advance is strongest, with move 13 turning out to be unexpectedly useful."
"It is Black's turn to move. The board position is:
. . . . r . k .
p . q . . p . p
. p r . . . p .
. . . p . . . .
. . . . . . . .
P P . Q P P . .
. . . . . K P P
. . . R . . . R
The best move is c6c2 and the evaluation is -136. Explain why c6c2 is the best move.","A painful decision, but castling wouldn't have been very good for White either. After 22.0-0 Rc3 23.Qxd5 Rexe3 the Black rooks reign supreme.
This shows very clearly what a weakening move the advance of the b-pawn really was."
"It is White's turn to move. The board position is:
. . . . r . k .
p . q . . p . p
. p . . . . p .
. . . Q . . . .
. . . . . . . .
P P . . r P . .
. . . . . K P P
. . . R . . . R
The best move is h1e1 and the evaluation is -172. Explain why h1e1 is the best move.","In these circumstances, Black takes with the other rook, as 23...Rexe3 would not be very effective after 24.Rhe1."
"It is Black's turn to move. The board position is:
. . . . r . k .
p . q . . p . p
. p . . . . p .
. . . Q . . . .
. . . . . . . .
P P . . r P . .
. . . R . K P P
. . . . . . . R
The best move is c7e7 and the evaluation is -250. Explain why c7e7 is the best move.",White is trying to stay on his feet in the middlegame by deploying his major pieces. After 24.Rhe1 Rxe1 25.Rxe1 Rxe1 26.Kxe1 Qxh2 Black would liquidate into a winning queen ending.
"It is White's turn to move. The board position is:
. . . . r . k .
p . . . q p . p
. p . . . . p .
. . . Q . . . .
. . . . . . . .
P P . . r P . .
. . . R . K P P
. . . . . . . R
The best move is h2h4 and the evaluation is -167. Explain why h2h4 is the best move.","24...Qf4 was also strong, but the text is more effective. The main threat is 25...Re1, forcing White to give up one of his queenside pawns."
"It is Black's turn to move. The board position is:
. . . . r . k .
p . . . q p . p
. p . . . . p .
. . . Q . . . .
. . . . . . . .
P P . . r P K .
. . . R . . P P
. . . . . . . R
The best move is e3b3 and the evaluation is -285. Explain why e3b3 is the best move.","Desperation. White hopes to take his king to safety after 25...Qxa3 by playing 26.Rb1, followed by 27.h3, the idea being that with all major pieces around, Black would not be able to go for the final position which is a clear technical win.
But Black has a stronger capture up his sleeve."
"It is White's turn to move. The board position is:
. . . . r . k .
p . . . q p . p
. p . . . . p .
. . . Q . . . .
. . . . . . . .
P r . . . P K .
. . . R . . P P
. . . . . . . R
The best move is a3a4 and the evaluation is -330. Explain why a3a4 is the best move.","This wins a pawn, while keeping a strong initiative going. 26.Qxb3 would run into the devastating 26...Qg5+."
"It is White's turn to move. The board position is:
. . . . . . k .
p . . . . p . p
. p . . . . p .
. . . . . . q .
P . . Q . . . .
. . . . . P . K
. . . . r . P P
. . . . . . . R
The best move is h1g1 and the evaluation is -347. Explain why h1g1 is the best move.",Forcing White into total passivity.
"It is White's turn to move. The board position is:
. . . . . . k .
p . . . . p . p
. p . . . . p .
. . . . . . q .
P . . Q . . . .
. . . . . P . K
. . . r . . P P
. . . . . . R .
The best move is d4e4 and the evaluation is -343. Explain why d4e4 is the best move.","After repeating moves, Black chases the enemy queen from her dominant position. The end is near."
"It is White's turn to move. The board position is:
. . . . . . k .
p . . . . p . .
. p . . . . p p
. . . . . . q .
P . . Q . . . .
. . . . . P . K
r . . . . . P P
. . . . . . R .
The best move is g2g4 and the evaluation is -338. Explain why g2g4 is the best move.",More subtle than the obvious 34...h5. Black keeps the h5 square for a possible queen check. Now White is more or less in Zugzwang.
"It is White's turn to move. The board position is:
. . . . . . k .
p . . . . p . .
. p . . . . p p
. . . . q . . .
P . Q . . . . .
. . . . . P . K
. . . r . . P P
. . . . . . R .
The best move is c4c1 and the evaluation is -382. Explain why c4c1 is the best move.",With devastating threat of 38...Rd4. Now White commits hara-kiri.
"It is White's turn to move. The board position is:
r n b q k b n r
p p . . . p p p
. . p . . . . .
. . . p p . . .
. . P P . . . .
. . N . . . . .
P P . . P P P P
R . B Q K B N R
The best move is c4d5 and the evaluation is 48. Explain why c4d5 is the best move.","Down at the Mexican Interzonal of 1985, Tal agreed to a Blitz match in which he overwhelmed me with many sharp sacrificial openings. I knew that 4.cxd5 cxd5 5.Nf3 e4 6.Ne5 was currently popular, but I also wanted to create something! At the very least I thought I'd surprise him!"
"It is Black's turn to move. The board position is:
r n b q k b n r
p p . . . p p p
. . . . . . . .
. . . p p . . .
. . . P P . . .
. . N . . . . .
P P . . . P P P
R . B Q K B N R
The best move is d5e4 and the evaluation is -17. Explain why d5e4 is the best move.",If only because the game becomes so sharp.
"It is White's turn to move. The board position is:
r n b q k b n r
p p . . . p p p
. . . . . . . .
. . . . p . . .
. . . P p . . .
. . N . . . . .
P P . . . P P P
R . B Q K B N R
The best move is f1b5 and the evaluation is 18. Explain why f1b5 is the best move.",5...exd4?! 6.Nxd5 Nc6 7.Bb5 Bc5 8.Nf3 and White has an edge.
"It is Black's turn to move. The board position is:
r n b q k b n r
p p . . . p p p
. . . . . . . .
. B . . p . . .
. . . P p . . .
. . N . . . . .
P P . . . P P P
R . B Q K . N R
The best move is c8d7 and the evaluation is 17. Explain why c8d7 is the best move.",6.dxe5 Qxd1+ is duck soup for Tal.
"It is White's turn to move. The board position is:
r n . q k b n r
p p . b . p p p
. . . . . . . .
. B . . p . . .
. . . P p . . .
. . N . . . . .
P P . . . P P P
R . B Q K . N R
The best move is d4e5 and the evaluation is 15. Explain why d4e5 is the best move.",6...Nd7? 7.dxe5 is better for White as as e5-e6 is in the air and Black's e-pawn is weak.
"It is Black's turn to move. The board position is:
r n . q k b n r
p p . b . p p p
. . . . . . . .
. B . . P . . .
. . . . p . . .
. . N . . . . .
P P . . . P P P
R . B Q K . N R
The best move is f8b4 and the evaluation is 20. Explain why f8b4 is the best move.",Another sharp alternative is 7.Qb3!? for example: 7...exd4 8.Bc4!? dxc3 9.Bxf7+ Ke7 10.Bxg8.
"It is White's turn to move. The board position is:
r . . q k b n r
p p . b . p p p
. . n . . . . .
. B . . P . . .
. . . . p . . .
. . N . . . . .
P P . . . P P P
R . B Q K . N R
The best move is g1e2 and the evaluation is 64. Explain why g1e2 is the best move.","True to his nature, Tal keeps the tension, however I needed to win this final game and was worried whether I'd have much after 7...Bxb5 8.Qxd8+ Kxd8 9.Nxb5 Nc6 (9...Bb4+ 10.Bd2 Bxd2+ 11.Kxd2 Nc6 12.f4!? exf3 13.Nxf3 Ke7) 10.Bg5+ f6 11.0-0-0+ Kc8 12.exf6 Nxf6 13.Ne2 although this position is better for White."
"It is Black's turn to move. The board position is:
r . . q k b n r
p p . b . p p p
. . n . . . . .
. B . Q P . . .
. . . . p . . .
. . N . . . . .
P P . . . P P P
R . B . K . N R
The best move is f8b4 and the evaluation is 29. Explain why f8b4 is the best move.","After some serious contemplation I noticed 8.Bf4 Nxe5? 9.Bxe5 Bxb5 10.Qxd8+ Rxd8 11.Nxb5 wins, but 8...Bb4 is OK for Black."
"It is White's turn to move. The board position is:
r . . . k b n r
p p . b q p p p
. . n . . . . .
. B . Q P . . .
. . . . p . . .
. . N . . . . .
P P . . . P P P
R . B . K . N R
The best move is g1e2 and the evaluation is 118. Explain why g1e2 is the best move.","At the time I thought 8...Nb4 was best even though sometime during a restless night I analyzed the following in a drowsy state of semi-sleep: 8...Nb4 9.e6 (9.Qxe4 Bxb5 10.Nxb5 Rc8?? 11.Nd6+ Bxd6 12.exd6+ wins) 9...Nxd5 (9...Bxb5 10.Qxb5+ Nc6 11.Qxb7 Nge7 12.Nb5 winning) 10.Bxd7+ Ke7 11.Nxd5+ Kd6 12.Bf4+, and now: A) 12...Kc5 13.b4+ Kxd5 14.0-0-0+ Kc4 15.Ne2 Kxb4 (15...Bxb4 16.Rd4+ Kc5 17.Bd6+ Kb6 18.Rxb4+ looks winning) 16.Rd4+ Ka5 17.Ra4+ Kb6 18.Be3+ Kc7 19.Rc4+ with a promising attack, or; B) 12...Kxd5 13.0-0-0+ Kc5 (13...Kc4 14.b3+ Kb4 15.Rd4+ Kc5 16.Rc4+ Kd5 17.Ne2 Ba3+ 18.Kc2 Qxd7 19.exd7 Nf6 20.Rd1+ Ke6 21.Nd4+ Ke7 22.Nb5 wins) 14.Be3+ Kb4 15.Rd4+ Ka5 16.Ra4 mate."
"It is White's turn to move. The board position is:
r . . . k b n r
p p . b q p . p
. . n . . . . .
. B . Q P . p .
. . . . p B . .
. . N . . . . .
P P . . . P P P
R . . . K . N R
The best move is f4e3 and the evaluation is 148. Explain why f4e3 is the best move.","If 9...f5 10.0-0-0 0-0-0 11.Nge2?? Be6, therefore better is 11.Bc4 with an edge according to Tal."
"It is White's turn to move. The board position is:
r . . . k . n r
p p . b q p b p
. . . . . . . .
. B . . n . p .
. . . . Q . . .
. . N . . . B .
P P . . . P P P
R . . . K . N R
The best move is g3e5 and the evaluation is 220. Explain why g3e5 is the best move.","Risky, yet 11...0-0-0 12.Rc1! f5 13.exf6 favors White."
"It is White's turn to move. The board position is:
r . . . k . n r
p p . b q . b p
. . . . . . . .
. B . N n p p .
. . . . Q . . .
. . . . . . B .
P P . . . P P P
R . . . K . N R
The best move is e4e2 and the evaluation is 350. Explain why e4e2 is the best move.",After 12...Qd6 13.Nf3 Bxb5 14.Nxe5 0-0-0 15.Rc1+ Kb8 16.Nd7+! Crunch!
"It is Black's turn to move. The board position is:
r . . . k . n r
p p . b q . b p
. . . . . . . .
. B . N n p p .
. . . . . . . .
. . . . . . B .
P P . . Q P P P
R . . . K . N R
The best move is e7c5 and the evaluation is 329. Explain why e7c5 is the best move.",Tempting is 13.Nxe7 fxe4 14.Nf5! yet I saw that after 14...Bf6 15.Nd6+ Ke7 16.Bxd7 Kxd6 17.0-0-0+ Ke7 18.Bf5 Nd3+ would give Tal some chances.
"It is White's turn to move. The board position is:
r . . . k . n r
p p . b . . b p
. . . q . . . .
. B . N n p p .
. . . . . . . .
. . . . . . B .
P P . . Q P P P
R . . . K . N R
The best move is b5d7 and the evaluation is 422. Explain why b5d7 is the best move.",If 13...Bxb5 14.Qxb5+ Qd7 15.Nc7+ wins.
"It is White's turn to move. The board position is:
r . . . k . n r
p p . b . . b p
. . . q . . . .
. B . N n . p .
. . . . . p . .
. . . . . N B .
P P . . Q P P P
R . . . K . . R
The best move is b5d7 and the evaluation is 324. Explain why b5d7 is the best move.",If 14...Qxd5 15.Bxd7+ Qxd7 (if 15...Kxd7 16.Rd1 winning) 16.Nxe5 Qe7 17.0-0-0 with a raging attack as 17...Nf6 18.Qb5+ Kf8 19.Nd7+ Nxd7 20.Bd6 wins for White.
"It is Black's turn to move. The board position is:
r . . . k . n r
p p . B . . b p
. . . q . . . .
. . . . n . . .
. . . . . p . .
. . . . . N B .
P P . . Q P P P
R . . . K . . R
The best move is e8f8 and the evaluation is 125. Explain why e8f8 is the best move.",I had thought that 16.Bxf4 would be an error after 16...Bxb5 17.Qxb5+ Qc6! but I didn't have time to analyze 18.Qe2 0-0-0 19.Nxe5 Qxg2 20.Rc1+ which also wins.
"It is White's turn to move. The board position is:
. . . . r . n r
p p . k . . . p
q . . . . . . .
. . . . . . . .
. . . b . B . .
. . . . . Q . .
P P . . . P P P
. . . R . K . R
The best move is f1g1 and the evaluation is 468. Explain why f1g1 is the best move.",Or 20...Qb6 21.Qd5+ etc.
"It is Black's turn to move. The board position is:
. . . . r . . r
p p . k n . . p
q . . . . . . .
. . . . . . . .
. . . R . B . .
. . . . . Q . .
P P . . . P P P
. . . . . . K R
The best move is d7c8 and the evaluation is 689. Explain why d7c8 is the best move.","Black lost on time.
Black overstepped in a hopeless position."
"It is White's turn to move. The board position is:
r . b q k . . r
p p . . . p p p
. . n b . n . .
. . . p . . . .
. . . N . . . .
. P . . P . . .
P . . B B P P P
R N . Q K . . R
The best move is d4f3 and the evaluation is -9. Explain why d4f3 is the best move.",Now white must spend a couple of tempi to improve the position of the bishop on d2.
"It is White's turn to move. The board position is:
r . . . . r k .
p . . q . p p .
. . p b . n . .
. . . p . b . p
. . . . . . . .
. P N . P . P .
P . . B B P . P
R . . Q R . K .
The best move is e3e4 and the evaluation is -111. Explain why e3e4 is the best move.",The h-pawn is used as a battering ram in a classical attack against the king's fortress.
"It is Black's turn to move. The board position is:
r . . . . r k .
p . . q . p p .
. . p b . n . .
. . . p . b . .
. . . . . . . .
. P N . P . P .
P B . . B P . .
R . . Q R . K .
The best move is f8e8 and the evaluation is -146. Explain why f8e8 is the best move.","White has managed to strengthen the position of his dark squared bishop, but white's king position has become weakened. Nevertheless, the demolition of white's kingside will be no easy task."
