inputs,label
"It is Black's turn to move. The board position is:
. . . q . k . r
r . . . b n . .
. . p . . p Q B
. p . p . . . P
. P . . . . R .
P . . . . . P .
. . . . . P . .
. . . . R . K .
The best move is f7h6 and the evaluation is 621. Explain why f7h6 is the best move.",A final knock-out punch. The bishop cannot be captured because of immediate mate.
"It is White's turn to move. The board position is:
b q . b . . . r
. . . n . k . .
p . . . p . p .
N p . p P p . p
. P . N . P . .
P . . P B . . .
. . Q . . . P P
. . R . . . K .
The best move is a5c6 and the evaluation is 460. Explain why a5c6 is the best move.",To prevent penetration to the 7th rank.
"It is White's turn to move. The board position is:
r . . . . b . r
p . . q k p p p
. . . . p . . .
. Q . n . . . .
. . . . . . . .
. . N . . P . .
P P . . . P . P
R . B . K . . R
The best move is c3d5 and the evaluation is 20. Explain why c3d5 is the best move.","The natural-looking intermediate exchange 13...Nxc3 14.bxc3 with the goal of compromising white's pawn structure turns out to favor white.
The b-file opens up, and the white rook puts it to good use. Black, meanwhile, experiences difficulty in completing his kingside development.
The game Fischer-Euwe (Leipzig Olympiad 1960) serves as an excellent illustration of white's play in an ending of this type: 14...Qd7 15.Rb1! Rd8?! (more tenacious is 15...Qxb5 16.Rxb5 Kd6, although after 17.Rb7 the rook is boss on the seventh rank) 16.Be3 Qxb5 17.Rxb5 Rd7 18.Ke2 f6 19.Rd1! Rxd1 20.Kxd1 Kd7 21.Rb8 Kc6 22.Bxa7 g5 23.a4, and the extra passed pawn decided the fate of the game.
14...f6 looks stronger, preparing the evacuation of the king: 15.Qb7+ Ke8 16.Rb1 Qc8! is not dangerous, as black plays Kf7 next. If white plays the obvious 15.Ba3+ Kf7 16.Rd1 Qc8 17.Rd7+ Kg8, the king hides from the threats after h7-h5."
"It is Black's turn to move. The board position is:
. . . . . r k .
p . . . Q B . p
. . . . . R p .
. . . . . . . .
. . . . . . . .
. . . n . . P P
. . . . . P . K
. . . . q . . .
The best move is g8g7 and the evaluation is 6. Explain why g8g7 is the best move.","mate in 5. Notice that despite the fact all material is equal (except for bishop vs. knight) Black's forces are split into two groups which aren't working together, whereas White's forces are in one area and very much working toward one goal!"
"It is White's turn to move. The board position is:
r . . q k b . r
. . p p . p p p
p p n . p . b .
. . . . . . . .
. . P P . . . .
P . . . P . P .
. P . N . P . P
R . B Q K B . R
The best move is h2h4 and the evaluation is 104. Explain why h2h4 is the best move.","Andersson seeks counterplay with b6-b5, but his lag in development is a cause for concern."
"It is Black's turn to move. The board position is:
. . r . . r k .
p q . . . . p .
. . R . . . . .
. . . P P p . .
. . . . . N . .
B P . . . . P .
P . . . . . K .
. . R . . . . .
The best move is f8e8 and the evaluation is -162. Explain why f8e8 is the best move.",33.Bxf8 Rxc6 34.dxc6 Qxc6+ 35.Kf2 Kxf8 36.e6 g5 with a clear edge for black.
"It is White's turn to move. The board position is:
. . . . . r n k
. p p q . . p .
p . . p . . . p
. . . P p r . .
. . P . N . . .
. P . Q R . P .
. . P . . P . P
. . . R . . K .
The best move is f2f3 and the evaluation is 1. Explain why f2f3 is the best move.",if now 26... Rh5 white can stop the entry of black's knight by 27. Qf1! Nf5 28. Rf3! and 29. c3 prevents the Black's knight from entering d4.
"It is White's turn to move. The board position is:
. . . . . . . .
. . . . . . . .
. . . . p . . k
. . . . N . p p
p . . . . . . .
. . . . . . P .
. B n . K P . .
. . . . . . . .
The best move is e2d3 and the evaluation is 195. Explain why e2d3 is the best move.","Apparently Black is hoping to advance Ph5, particularly if White's king is too far afield, dealing with Pa4."
"It is Black's turn to move. The board position is:
r . b . k . n r
p . . p p . . p
. . . . . . p .
q . p . b . . .
. . B . . . . .
. . N . B . . .
P P P Q . . P P
R . . . K . . R
The best move is g8f6 and the evaluation is -45. Explain why g8f6 is the best move.",possibly threatening 15. Bxg8 Rxg8 16. Qd5
"It is White's turn to move. The board position is:
r . . . . . . r
p p . k q p p .
. . . . p . . p
. . . n . . . .
. . . N . . . P
Q . . . . . . .
P P P . . P P .
R . . . K . . R
The best move is a3a4 and the evaluation is 82. Explain why a3a4 is the best move.","Fritz 4 ""thinks"" this position is equal! That it doesn't ""see"" any problems for Kd7 is interesting. Topalov certainly saw possibilities."
"It is Black's turn to move. The board position is:
r . b q . r k .
p p p . n p b p
. . . p . . p .
n . . . . . . .
. . . N P P . .
. . N B B . . .
P P P . . . P P
R . . Q . R K .
The best move is d6d5 and the evaluation is -24. Explain why d6d5 is the best move.",Better is 10.Be2.
"It is White's turn to move. The board position is:
r . . r . . k .
. p . . p . b .
. . . . . q p .
P N p . . b . p
. . P . . p n .
. Q . . . B . P
. . . . . . P .
. . R R B . K .
The best move is h3g4 and the evaluation is 99. Explain why h3g4 is the best move.","I don't know why Black thought the situation was so desperate that he had to offer material. It still favors White, but it's complicated."
"It is White's turn to move. The board position is:
r n . q k b . r
p p . . . p p .
. . n . . . b .
. . . p P p P p
. . . p . . . P
. . N . . . . .
P P P . N . B .
R . B Q K . . R
The best move is c3d5 and the evaluation is -18. Explain why c3d5 is the best move.","At this stage of the game, and with the lines opening up, White has to take into consideration where his king will reside for the long run. Earlier he might have planned to O-O-O, but now that doesn't seem as likely. Pd4 prevents the simple Bc1-e3, Qd1-d2, O-O-O, so O-O seems more likely; and in that event it might be better to leave Pd4 to keep the c5-g1 diagonal closed. So, Ncxd5, O-O and Ne2-f4 followed by e5-e6 to further force an opening toward Ke8 seems to be the plan."
"It is White's turn to move. The board position is:
. . . . . . k .
p . Q . . b b .
. p . . . p . .
. . p . . q p p
. . P . . . . .
. P . . . . . .
P . . . r N P P
. . B R . . K .
The best move is d1f1 and the evaluation is -287. Explain why d1f1 is the best move.",The penetration to the seventh rank is decisive.
"It is Black's turn to move. The board position is:
B . b . . . r k
. . . . . p . p
p . . . . . . .
. . . . p . . .
R N . . P p . .
. . P K . P . .
. P . . . b q P
. . . Q . . . .
The best move is f2e3 and the evaluation is -218. Explain why f2e3 is the best move.","Material is nominally equal, but the exposed Kd3 could be a problem."
"It is Black's turn to move. The board position is:
r . b q . r k .
p p . n . . p p
. . p B p . . .
. . . . . p . .
. . P P p . . .
P . . . P . . P
. P Q . . P P .
R . . . K B . R
The best move is f8e8 and the evaluation is 161. Explain why f8e8 is the best move.",Gets a grip on the black squares and prevents...Qe7 and...e5.
"It is White's turn to move. The board position is:
. q r . . . k .
. b r n b p p .
p Q . p . . . p
. . . . p . . .
P . . . P . . .
. N N . . P . .
. P P R B . P P
. . R . . . . K
The best move is b6b4 and the evaluation is -82. Explain why b6b4 is the best move.",Perhaps he overlooked or at least underestimated this move.
"It is White's turn to move. The board position is:
r . r . . k . .
p p . q R . . p
. . . . . p p .
. . . p . . N .
. . . . . . Q .
. . . . . . . .
P P . . . P P P
. . R . . . K .
The best move is g5h7 and the evaluation is 354. Explain why g5h7 is the best move.","Black probably reasoned that his queen could not be taken because of the back rank mate (Rc8xc1 mate), and meanwhile, all of White's pieces are hanging. But Steinitz has seen a little further. Note that 22...Kxe7 fails because of 23.Re1+ Kd6 24.Qb4+ Rc5 (or 24...Kc7 25.Ne6+ Kb8 26.Qf4+) 25.Re6+ and it is all over."
"It is White's turn to move. The board position is:
. . N . . k . n
p . . . . b . .
. b . N . . . .
. P . p . . . r
. . . . . . . .
. . . q . . B .
P . . . . . P P
. . . . R R . K
The best move is f1f3 and the evaluation is 84. Explain why f1f3 is the best move.",This looks like a time pressure move. It's quite ineffective. The threat is ...Qxg3.
"It is White's turn to move. The board position is:
. . r . . r k .
p . . . q p p p
b p . . . n . .
. . b p . . . .
. . . n . . . .
. P N . . . P .
P B . N P P B P
R . . Q . R K .
The best move is e2e3 and the evaluation is -176. Explain why e2e3 is the best move.","(14...Bb4, with the idea of destroying the main defender of the e2-pawn, doesn't serve the purpose because of the cool 15. Ndb1! . Black has a combination in store against White's next move which is probably the only move in the position.)"
"It is Black's turn to move. The board position is:
. . . r r n k .
. b q . . . b .
p . . . p . . Q
. p . . . . . .
. . p . . . R .
P . . . P . . P
. P . . N P P .
. B . . . R K .
The best move is e8e7 and the evaluation is -93. Explain why e8e7 is the best move.",beautiful! The knight is heading for h5.
"It is White's turn to move. The board position is:
r n b q r . k .
p p . . . p b p
. . . p . n p .
. . p P . . . .
. . . . P . . .
. . N . . N . .
P P . . B P P P
R . B Q . R K .
The best move is f3d2 and the evaluation is 75. Explain why f3d2 is the best move.","Black puts pressure on the e - Pawn and also prevents its advance. Later Black plays on the Queenside for... b5,... b4 etc."
"It is White's turn to move. The board position is:
r . . q r . k .
p p p . b p p p
. . n . . . . .
. . . . . b . .
. . p P . B . .
P . P . . N . .
. . . . B P P P
R . . Q R . K .
The best move is e2c4 and the evaluation is 47. Explain why e2c4 is the best move.","Black's need to maneuver pieces forces him to allow White's bishop onto the a2-g8 diagonal, controlling d5!"
"It is Black's turn to move. The board position is:
. . . . . . . .
. r . n k . . p
p p R . . p p .
. . . . p . . .
. P . . N . P .
. . . . P . . .
P . . . . P K P
. . . . . . . .
The best move is b7a7 and the evaluation is 219. Explain why b7a7 is the best move.",Effectively binding Black's position.
"It is White's turn to move. The board position is:
r . . q . r k .
. b . n b p p .
p . . . p n . p
. p . . N . . .
. . p P . B . .
P . N . P . . P
B P . . . P P .
. . R Q . R K .
The best move is a2b1 and the evaluation is -1. Explain why a2b1 is the best move.","This releases the tension in the centre. A dubious idea in this position. This gives Black a queenside majority, which in the event of an ending might decide the game in his favour. But white gets a free hand in the centre which will prove dangerous in the middlegame."
"It is White's turn to move. The board position is:
. . . . . n k .
p . . . . p . p
b p . . r P . .
. . . p . . . .
. p . Q q . . .
. P r . . N P .
P . . . P . B P
. . . R . R . K
The best move is d4d2 and the evaluation is 97. Explain why d4d2 is the best move.",Is Pe2 really the lynchpin of White's position? I doubt that capturing it is a significant to White as capturing Pd5 is to Black.
"It is Black's turn to move. The board position is:
r . b r . . k .
. q . n . p . p
. . . . p . p .
p . p p P . . .
N . P . . P . .
. P . B . . P .
P . . . Q . . P
. . . . R R K .
The best move is d7b6 and the evaluation is 44. Explain why d7b6 is the best move.","So, White tries to lock the queen-side more firmly."
"It is White's turn to move. The board position is:
r n . q k b . r
p . p p . p p p
b p . . p n . .
. . . . . . . .
. . P P . . . .
. . . . . N P .
P P . . P P . P
R N B Q K B . R
The best move is d1c2 and the evaluation is 41. Explain why d1c2 is the best move.","One of Nimzovich's original ideas, which, has now been widely analyzed."
"It is White's turn to move. The board position is:
. . . . . . . .
. . p . . . p .
. p . p . . . .
. . . P . k . p
. P P K . . . .
. r . . . . . .
. . R . . . . P
. . . . . . . .
The best move is c2f2 and the evaluation is -169. Explain why c2f2 is the best move.",Blocking the white pawns.
"It is White's turn to move. The board position is:
r . . . . r . .
. p . . . p k .
p . . q . . . p
. . . . n Q . .
. . B b . . p .
. . . . . . P .
P P . N . . P P
R . . . . R . K
The best move is a1e1 and the evaluation is -2. Explain why a1e1 is the best move.","Not 21...Nxc4? 22.Qxg4+ Kh7 23.Qxd4, and White has a superior position."
"It is White's turn to move. The board position is:
r n b q k b n r
p p . p p p p p
. . . . . . . .
. . p . . . . .
. . . . P . . .
. . . . . . . .
P P P P . P P P
R N B Q K B N R
The best move is g1f3 and the evaluation is 22. Explain why g1f3 is the best move.","Gelfand plays openings which are ideal for an aggressive player, but he isn't a wild-eyed tactician; he's a planner and classical positional player."
"It is Black's turn to move. The board position is:
. . r q . r k .
p b . p . p p p
. p . Q p n . .
. . . . . . . .
. . P . . . . .
P . N . P . . .
. P . . . P P P
. . . R K B . R
The best move is f8e8 and the evaluation is -34. Explain why f8e8 is the best move.","So far, we have followed - with some minor transpositions - the first match game of Kortchnoi-Sax. (It is remarkable that both Kortchnoi and Karpov, during their first confrontation with this system, opted for the same set-up.) In that game Black played 13...Ba6 in order to provoke 14.b3, after which, he returned to base with 14...Bb7, with the intention of hindering the development of the White king's bishop.
{
After a long think, I decided on a different approach."
"It is White's turn to move. The board position is:
. . . . . k . .
. p r . . p . .
. p . r . n . p
. b . p R . . .
. N . P . . P K
. . . . . P . .
P P B . . . . .
. . . . R . . .
The best move is b2b3 and the evaluation is 187. Explain why b2b3 is the best move.","If White chases it now with a2-a4 the bishop retreats on the b5-e8 diagonal and Pa4 is suddenly a target! Incidentally, Black might now threaten ...Rc7-c4, hitting Nb4 and Pd4."
"It is Black's turn to move. The board position is:
. . . . . . . .
. . . . . . . .
. . . . . . . .
. . . . . k . .
. . . p N . . p
. . . . . P . .
. . . . . K . .
. . . . . . . .
The best move is d4d3 and the evaluation is 400. Explain why d4d3 is the best move.","Ne4 can catch Pd4 at d2, holding Pf3 at that same time, so the king catches Ph4."
"It is Black's turn to move. The board position is:
. . . . r . . .
. p . b r p k .
. p . . . n . p
. . . p R . P .
. . . P . K . .
P . . . N P . .
. P B . . . . .
. . . . . . . R
The best move is f6g8 and the evaluation is 386. Explain why f6g8 is the best move.","White's dominance of the dark squares should remind Black of why he traded dark-square bishops, weakening his control of e5."
"It is White's turn to move. The board position is:
. . . . r r k .
p . . . . . p .
. . R . . . . .
. . . p P p b q
. . . . b Q . .
. P . . . P P .
P B . . N . K .
. . . . R . . .
The best move is f3e4 and the evaluation is -11. Explain why f3e4 is the best move.","I intended to trap white's queen in any case, but the cost is too much for black. Correct was 28...Qxc6 29.Qxg5 Qc2! 30.Bd4 Re6 31.Qe3 (31.fxe4? Qxe4+ 32.Kf2 Rh6 winning) and black has some advantage."
"It is White's turn to move. The board position is:
. . . . . r . k
. p p q n . p .
p . . p . . . p
. . . P p r . .
. . . . N . . .
. P P Q R . P .
. . P . . P . P
. . . R . . K .
The best move is c3c4 and the evaluation is -13. Explain why c3c4 is the best move.",(25... Rh5 26. Qf1 )
"It is White's turn to move. The board position is:
. r . . . . k .
q . p b . p p .
. . p p . . . p
. . . . p . . n
r P . . P . . .
P . . P . . P .
. B R N . P . P
R . . . Q . K .
The best move is a1c1 and the evaluation is -15. Explain why a1c1 is the best move.",Kasparov quickly scurries back to defend Pc6 and begins thinking of ways to maneuver to exploit the light square weakness around Kg1. White will have to act quickly to do something offensive.
"It is White's turn to move. The board position is:
. . . q . r . .
. . . . . . k p
p . . p . . p .
. p . N n . b .
. . . . P . B .
. . . . . . . .
P P P . Q . . P
. K . R . . . .
The best move is g4h3 and the evaluation is -25. Explain why g4h3 is the best move.",The bishop is worse on g4 than on e6.
"It is White's turn to move. The board position is:
. . . . . . . .
. . . . . k p p
p . p . . n . .
. . . . . b . r
. P P B . . . .
P . . . P . . P
. R . . . . . K
. . . . . R . .
The best move is d4f6 and the evaluation is 344. Explain why d4f6 is the best move.",Black does all he can to avoid too many exchanges; he's also threatening Ph3.
"It is White's turn to move. The board position is:
r . . . . b . r
p . . . k p p p
. . . . . . . .
. . . p . . . .
. . . . . . . .
. . . . . P . .
P P . . . P . P
R . B . K . . R
The best move is e1g1 and the evaluation is 9. Explain why e1g1 is the best move.","After a brief opening shootout, the game has been transformed into an endgame with the isolani on d5. The true evaluation of this position determines how secure the entire plan with 5...Nc6 is, because modern theory considers this position the optimal achievement for white in this variation. The presence of the doubled pawns on the f-file is compensated by the possibility to attack the weak pawns d5 and a7 in black's position.
Obviously, the key freeing maneuver for black is Ke7-e6 with the development of the bishop. But this takes time. The evaluation of this endgame depends upon how white can utilize this time. Jumping ahead a bit, I can say that I was able to make something out of my chances, although often black manages to hold this position."
"It is Black's turn to move. The board position is:
. . . r . . k .
p . . . . p . .
. p . . . q p .
. . p . . . . .
P . . b . . B p
. P . . . . P .
. . . . . P . P
. . . Q . R . K
The best move is d4f2 and the evaluation is -250. Explain why d4f2 is the best move.","Better would have been 30. Kg2, since 30...Bf2 is met by 31. Qc2. So Black may continue 30...Bc3 31. Bd3 (Else 31...Rd2) 31...Qc6+ 32. Kg1 Qd5 33. Be2 Qg5 34. Qc1 Qf6 35. Rd1 Bd4 36. Rf1 hxg 37. hxg Qe5! winning a second Pawn."
"It is White's turn to move. The board position is:
. . r k . . r .
p p . b n . . .
. . . . p . . .
q . . P P . n .
. . . B . N . Q
P . . . . . . .
. . P . . P P P
R . . R . . K .
The best move is g1h1 and the evaluation is 191. Explain why g1h1 is the best move.",I overlooked this nice resource. The threat of 22...Nf3+ gives Black a chance to organize a counterattack.
"It is White's turn to move. The board position is:
. . . . . . . .
. . . . . . . b
. R . . . . . .
. . p . k . . .
. . P . p . . .
. P . . . p . .
r . . . . . . .
. . K B . . . .
The best move is b6c6 and the evaluation is -553. Explain why b6c6 is the best move.","If we exclude black's going astray in time pressure, the result of the game can be considered quite just."
"It is White's turn to move. The board position is:
r . . . . r k .
p b . . . . p .
. p . q p . . p
. . p n . . . .
. . B . . . . .
P . N . . Q . .
. P . . . P P P
. . . R . R K .
The best move is c3d5 and the evaluation is -16. Explain why c3d5 is the best move.",Already there's a crisis and White must be very careful to avoid immediate loss.
"It is White's turn to move. The board position is:
r . b q . r k .
. . . n b p p p
p p . p . n . .
. . . . p . . .
P . . . P . . .
. N N . . . . .
. P P . B P P P
R . B Q . R . K
The best move is f2f3 and the evaluation is 55. Explain why f2f3 is the best move.",Possible is 10...Qc7!? 11.a5 b5 12.axb6 Nxb6.
"It is Black's turn to move. The board position is:
. . q r k . . .
p b . . . . . p
. p . P . p p B
. . p . . n . .
. n . . . . . P
. P N . . . P B
P . . Q . P . K
. . . R . . . .
The best move is e8f7 and the evaluation is 2. Explain why e8f7 is the best move.","This seems st a tiny bit premature to me. It frees Bc8 and gives square c6 to Black, for a queen or knight."
"It is White's turn to move. The board position is:
r . b q . r k .
p p p p . p p p
. . n . . n . .
. B b . p . . .
. . . . P . . .
. . . . . N . .
P P P P Q P P P
R N B . . R K .
The best move is b5c6 and the evaluation is -11. Explain why b5c6 is the best move.",After this White would be wise to not capture Pe5 because ...Rf8-e8 would give Black's pieces open lines and targets.
"It is Black's turn to move. The board position is:
. . . r . . k .
p N b . . . p p
. . p q . n . .
. . . . r p . b
. . P P p . . .
P . Q . B . . P
. P . . . P P .
R . . . R . K .
The best move is d6f8 and the evaluation is 237. Explain why d6f8 is the best move.",White keeps Pd4 and Be3 to maintain control of the central dark squares.
"It is White's turn to move. The board position is:
r . b . . r k .
p . . n . p b p
q . . N . . p .
. . p P . . . .
. . N . . . . .
. . . . . . . P
P P . . . P P .
R . B Q K . . R
The best move is e1g1 and the evaluation is 48. Explain why e1g1 is the best move.",This is best.
"It is Black's turn to move. The board position is:
r . . q . r k .
p . . . n p p p
. . p b p . . .
. . p . . . . b
. . . . N . . .
. . . P . N . P
P P P . . P P .
R . B Q . R K .
The best move is f7f5 and the evaluation is -62. Explain why f7f5 is the best move.","Though White needs to clear the way for Bc1 to develop it's a little odd to see him weaken Nf3 this way. Does he intend to move Bc1 and then play Ne4-d2 to re-establish the defense of Nf3, or is g2-g4 still being considered?"
"It is Black's turn to move. The board position is:
r . . . . r k .
p b . n q p p p
. p . . p n . .
. . . p N . . .
. p P P . . . .
. P . Q . . P .
P . . N P P B P
R . R . . . K .
The best move is f8d8 and the evaluation is 17. Explain why f8d8 is the best move.","perhaps threatening cxd5 and Rc7 or Nc6, but as much as anything White is just moving forward into the gap and cramping Black as he goes. He might continue with f2-f4 to add another pawn to the central fight or e2-e4 to blast through the middle."
"It is Black's turn to move. The board position is:
b . . r . . . .
. . R n . k . .
p . . . p . p .
. p . p P p . p
. P . . . P . .
P . . P . N . .
. . . . . B P P
. . . . . . K .
The best move is d5d4 and the evaluation is 432. Explain why d5d4 is the best move.","White controls the 7th rank which is Rook, his Knight is headed for g5, and his Bishop controls all the Black squares. Black cannot move his Knight because of the Pin, his Rook is tied down to the defence of the Knight and his Bishop has no safe square.  Black must meet the threat of 33. Bh4."
"It is Black's turn to move. The board position is:
r . q . r . k .
p p . . . p p p
. . p . . n . .
. . N n . . . .
. . Q N . . . .
. . . . . B P b
P P . R P P . P
R . . . . . K .
The best move is d5b6 and the evaluation is 27. Explain why d5b6 is the best move.",Taking the pawn is always bad because 17. Bxh3 Qxh3 18. Nxb72 Ng4 19. Nf3 Nde3 $3 20. Fxe3 Nxe3 21. Qxf7+ Kh8! 22. Nh4 Rf8 and threat on 'f1' is deadly.
"It is White's turn to move. The board position is:
r . . . . r k .
p b . . . . p .
. p . q p n . p
. . p P . . . .
. . B . . . . .
P . N . . Q . .
. P . . . P P P
R . . . . R K .
The best move is a1d1 and the evaluation is -33. Explain why a1d1 is the best move.","This weakens Kg8 a bit, but opens the f-file where Rf8 is aligned with Qf3. Who'd have imagined that alignment could be significant when previously there was a pawn between them? Black also has a threat to capture/win Pd5 with either Pe6 or Nf6."
"It is White's turn to move. The board position is:
. . . . r . n r
p p . k . . . p
q . . . . . . .
. . . . . . . .
. . . b . B . .
. . . . . Q . .
P P . . . P P P
. . . R . K . R
The best move is f1g1 and the evaluation is 468. Explain why f1g1 is the best move.",Or 20...Qb6 21.Qd5+ etc.
"It is White's turn to move. The board position is:
r n b q k . . r
p p . . p p b p
. n . . . . p .
. . p . . . . .
. . . P P . . .
. . . . . . P .
P P . . N P B P
R N B Q K . . R
The best move is d4d5 and the evaluation is 38. Explain why d4d5 is the best move.","I think this is a little unusual, despite the move being common in most all other Gruenfeld Defense variations."
"It is White's turn to move. The board position is:
r . . . . r k .
. . . q b . p p
p . . . p . . .
. b . p . p . n
. p . P . . . .
. . . . . . P P
P P . B P P B K
. N R Q . R . .
The best move is a2a3 and the evaluation is -80. Explain why a2a3 is the best move.",Improving Bishop's position and preventing White's 19.e4.
"It is White's turn to move. The board position is:
r . b q r . k .
p . . . . p b p
n p . n . . p .
. . p P . . . .
. . . . . B . .
. P N . . . P P
P . . Q N P B .
R . . . . R K .
The best move is g3g4 and the evaluation is 65. Explain why g3g4 is the best move.","This fights for control of e4 and eyes Ne2, but it also avoids Bf4-h6xg7, which would weaken Kg8."
"It is White's turn to move. The board position is:
r n . q k b n r
p p . b . p p p
. . . . . . . .
. B . . p . . .
. . . P p . . .
. . N . . . . .
P P . . . P P P
R . B Q K . N R
The best move is d4e5 and the evaluation is 15. Explain why d4e5 is the best move.",6...Nd7? 7.dxe5 is better for White as as e5-e6 is in the air and Black's e-pawn is weak.
"It is White's turn to move. The board position is:
r . . . . k . .
r . . b . p p p
p . . . . n . .
. . N p R . . .
. P . . . . . .
. . . B . P . .
P . . . . . P P
R . . . . . K .
The best move is a2a4 and the evaluation is 154. Explain why a2a4 is the best move.",Intending Bd7-b5.
"It is Black's turn to move. The board position is:
r n b . k . n r
p p . p p p b p
. . . . . . p .
q . . . . . . .
. . . p . . . .
. N P . . . P .
P P . . P P B P
R . B Q K . N R
The best move is a5b6 and the evaluation is 9. Explain why a5b6 is the best move.",Black's queen is chased off the a5-e1 diagonal!
"It is Black's turn to move. The board position is:
r . . . . r k .
p b . n q p p p
. p . . p . . .
. . . P P . . .
. p . . . . . .
. P . Q . . P .
P . . N P P B P
R . R . . . K .
The best move is e6d5 and the evaluation is 49. Explain why e6d5 is the best move.",White threatens d5-d6 to win Bb7.
"It is Black's turn to move. The board position is:
. . r q r . k .
. p . . p p b p
. . . p b n p .
p P . . n . . .
N . P . P . . .
N . . . B P . .
P . . Q B . P P
. . R R . . K .
The best move is f6d7 and the evaluation is 145. Explain why f6d7 is the best move.","Again Short avoids the piece trades, even though they may be good for White, to continue squeezing. One part of White's thinking in these positions is to use both his bishops on the queen-side when Black's Bg7 (blocked by Nf6) can't participate."
"It is White's turn to move. The board position is:
r . . q . r k .
p p p . b p p p
. . . p . . . .
. N . . . . B .
. . . Q P . n .
. . . . . . . .
P P P . . P P P
R . . . R . K .
The best move is g5e7 and the evaluation is 37. Explain why g5e7 is the best move.",Black tries to simflify the position.
"It is White's turn to move. The board position is:
. r b . . r k .
q . . . p p b p
p n . p . n p .
. . p P . . . .
P . N . P . . .
. . N . . . . .
. P . . B P P P
R . B Q . R K .
The best move is c4e3 and the evaluation is 49. Explain why c4e3 is the best move.","It looks like he's just trying to trade pieces to ease his cramp, but this can be risky because White has mobile central pawns and is close to having them very well supported."
"It is Black's turn to move. The board position is:
. . . . q . . .
. . . . . k . p
p Q . . b P p .
. . . . . . . .
. . . . . . . .
. . . . . . . P
. P . . . . P .
. . . . . R . K
The best move is e8b5 and the evaluation is 498. Explain why e8b5 is the best move.","But, winning a pawn or two will suffice. White played this game very well and Black had some chances but flubbed them."
"It is White's turn to move. The board position is:
. r . . k . . .
. . . . n p p .
. . . . p . . .
. P q p P . . p
r . . N . P P .
P . . R Q . . .
. . . . . . . P
. R . . . . . K
The best move is g4h5 and the evaluation is 197. Explain why g4h5 is the best move.","Black tries to poke holes in White's position, so he can counter-attack."
"It is White's turn to move. The board position is:
r . . q . r k .
p . . . n p p p
. . p b p . . .
. . p . . . . b
. . . . . . . .
. . . P . N . P
P P P N . P P .
R . B Q . R K .
The best move is f1e1 and the evaluation is 12. Explain why f1e1 is the best move.","Playing a Nh4 or Nd4 to add pressure to the pin on Nf3 would be desirable, but White can step out of the pin with Qd1-e1. Black has to do more, so he castles and prepares to bring more forces into play."
"It is White's turn to move. The board position is:
. . . . r r k .
p . . . b . p .
. . p . . . q .
. . . p P p . .
. . . . b Q . .
. P . . . P P .
P B . . N . . .
. . R . R . K .
The best move is g1g2 and the evaluation is -26. Explain why g1g2 is the best move.",Black's bishop is still invulnerable; 27.fxe4 fxe4 28.Qd2 Rf3 29.Kg2 Ref8 30.Rf1 Bh4 with a tremendous attack. But my famous rival discovers a new resource for counterplay.
"It is Black's turn to move. The board position is:
r . b q k b n r
. . . . . p p p
p . p . p . . .
. . . p . . . .
. . P . P . . .
. . . B . . . .
P P . . . P P P
R N B Q . R K .
The best move is g8f6 and the evaluation is 61. Explain why g8f6 is the best move.","Fischer plays simply. Alternatively, after 8.Nd2 Nf6 9.Qe2, White plays for the attack, but Black has queenside and central chances."
"It is White's turn to move. The board position is:
r . . . . r k .
. . . b . . . p
. . . . . b p .
p p q p . p . .
P n . p . . . .
. B . P . N Q .
. P P B . . P P
. . . . R R . K
The best move is f3e5 and the evaluation is 107. Explain why f3e5 is the best move.",Or 24...bxa4 25.fxg6 axb3 26.gxh7+ and the attack is decisive after either 26...Kh8 27.Ne5 or 26...Kxh7 27.Ng5+ Bxg5 28.Qxg5.
"It is Black's turn to move. The board position is:
b q . b . . . r
. . . n . k . .
p . N . p . p .
. p . p P p . p
. P . N . P . .
P . . P B . . .
. . Q . . . P P
. . R . . . K .
The best move is b8b7 and the evaluation is 444. Explain why b8b7 is the best move.",Steinitz wants to eliminate Black's only defender of dark squares-the Bishop on d8.  For that he allows a chance to exchange his bad Bishop on a8.  Now if 27. ...Bxc6 28. Qxc6 Nf8 29. Nxe6! Nxe6 30. Qd7+ Be7 31. Rc6! Nf8 32. Rf6+ and White wins.
"It is Black's turn to move. The board position is:
r . . q . r k .
p . . . . p p p
. . p b p . . .
. . p n . . . b
. . . . N . . .
. . . P . N . P
P P P . . P P .
R . B Q R . K .
The best move is d6c7 and the evaluation is 30. Explain why d6c7 is the best move.","White's pawn structure is quite modest, but from that his pieces might spring forward. Only the pin on Nf3 is troublesome."
"It is White's turn to move. The board position is:
r . . . r . k .
p . b . . . p p
. . p q . n . .
. . N . N p . b
. . P P p . . .
P . . . . . . P
. P . Q . P P .
R . B . R . K .
The best move is d2c3 and the evaluation is 134. Explain why d2c3 is the best move.","This clearly indicates he intends to get rid of Ne5 with his rook, hoping to retain control of f4 with Qd6 & Bc7."
"It is Black's turn to move. The board position is:
r . . . . r k .
. p . . b p p p
. p . . b n . .
. . . p . . B .
. . . P . . . .
. B . . . N . P
P P . . . P P .
R . . . R . K .
The best move is h7h6 and the evaluation is 9. Explain why h7h6 is the best move.","The c-file is now open, but there's no way for Black to invade at c2 (Bb3 controls c2) . On the other hand, White might try to invade to c7."
